Winter.treatment,Origin,Population,MotherID,Spiderling,Photo,Cocoon_number,Oviposition_date,Planned.opening.Date,Planned.opening.time,Opened.by,Actual.opening.date,Actual.opening.time,Weighed.by,Mass..mg.,Mass..ug.,Photo.by,Factor,Measured.by,Leg.length,Leg.length_corrected,Which.leg.,round,Notes,Mother_LegLength_um,MotherMeasuredBy,MotherLegLengthNotes
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_6,n,1,08-08-18,11-04-19,0.375,T. Moeller,11-04-19,0.416666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_7,n,1,08-08-18,11-04-19,0.375,T. Moeller,11-04-19,0.416666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_8,n,1,08-08-18,11-04-19,0.375,T. Moeller,11-04-19,0.416666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_9,n,1,08-08-18,11-04-19,0.375,T. Moeller,11-04-19,0.416666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_10,n,1,08-08-18,11-04-19,0.375,T. Moeller,11-04-19,0.416666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_11,n,1,08-08-18,11-04-19,0.375,T. Moeller,11-04-19,0.416666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_12,n,1,08-08-18,11-04-19,0.375,T. Moeller,11-04-19,0.416666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_13,n,1,08-08-18,11-04-19,0.375,T. Moeller,11-04-19,0.416666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_14,n,1,08-08-18,11-04-19,0.375,T. Moeller,11-04-19,0.416666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_15,n,1,08-08-18,11-04-19,0.375,T. Moeller,11-04-19,0.416666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_1,n,2,23-08-18,25-04-19,0.375,L. Zander,25-04-19,0.40625,H. Land,0.302,302,J. Balk,0.63,L. Zander,813.19,512.3097,right,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_2,n,2,23-08-18,25-04-19,0.375,L. Zander,25-04-19,0.40625,H. Land,0.323,323,J. Balk,0.63,L. Zander,925.01,582.7563,right,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_3,n,2,23-08-18,25-04-19,0.375,L. Zander,25-04-19,0.40625,H. Land,0.308,308,J. Balk,0.63,L. Zander,883.1,556.353,right,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_4,n,2,23-08-18,25-04-19,0.375,L. Zander,25-04-19,0.40625,H. Land,0.327,327,J. Balk,0.63,L. Zander,917.1,577.773,right,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_5,n,2,23-08-18,25-04-19,0.375,L. Zander,25-04-19,0.40625,H. Land,0.318,318,J. Balk,0.63,L. Zander,894.23,563.3649,right,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_6,n,2,23-08-18,25-04-19,0.375,L. Zander,25-04-19,0.40625,H. Land,0.305,305,J. Balk,0.63,L. Zander,885.83,558.0729,right,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_7,n,2,23-08-18,25-04-19,0.375,L. Zander,25-04-19,0.40625,H. Land,0.323,323,J. Balk,0.63,L. Zander,882.51,555.9813,right,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_8,n,2,23-08-18,25-04-19,0.375,L. Zander,25-04-19,0.40625,H. Land,0.301,301,J. Balk,0.63,L. Zander,856.53,539.6139,right,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_9,n,2,23-08-18,25-04-19,0.375,L. Zander,25-04-19,0.40625,H. Land,0.297,297,J. Balk,0.63,L. Zander,872.63,549.7569,right,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_10,n,2,23-08-18,25-04-19,0.375,L. Zander,25-04-19,0.40625,H. Land,0.309,309,J. Balk,0.63,L. Zander,887.06,558.8478,right,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_11,n,2,23-08-18,25-04-19,0.375,L. Zander,25-04-19,0.40625,H. Land,0.322,322,J. Balk,0.63,L. Zander,886.14,558.2682,right,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_12,n,2,23-08-18,25-04-19,0.375,L. Zander,25-04-19,0.40625,H. Land,0.299,299,J. Balk,0.63,L. Zander,822.15,517.9545,right,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_13,n,2,23-08-18,25-04-19,0.375,L. Zander,25-04-19,0.40625,H. Land,0.316,316,J. Balk,0.63,L. Zander,891.42,561.5946,right,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_14,n,2,23-08-18,25-04-19,0.375,L. Zander,25-04-19,0.40625,H. Land,0.324,324,J. Balk,0.63,L. Zander,884.32,557.1216,right,post,NA,NA,NA,only 5 legs
Estonia,Estonia,Paernu,E18-Paernu-101,E18-Paernu-101_15,n,2,23-08-18,25-04-19,0.375,L. Zander,25-04-19,0.40625,H. Land,0.333,333,J. Balk,0.63,L. Zander,903.85,569.4255,right,post,NA,NA,NA,only 5 legs
Estonia,France,Paernu,E18-Paernu-102,E18-Paernu-102_1,n,1,29-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6622.37,M. Sheffer,NA
Estonia,France,Paernu,E18-Paernu-102,E18-Paernu-102_2,n,1,29-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6622.37,M. Sheffer,NA
Estonia,France,Paernu,E18-Paernu-102,E18-Paernu-102_3,n,1,29-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6622.37,M. Sheffer,NA
Estonia,France,Paernu,E18-Paernu-102,E18-Paernu-102_4,n,1,29-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6622.37,M. Sheffer,NA
Estonia,France,Paernu,E18-Paernu-102,E18-Paernu-102_5,n,1,29-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6622.37,M. Sheffer,NA
Estonia,France,Paernu,E18-Paernu-102,E18-Paernu-102_6,n,1,29-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6622.37,M. Sheffer,NA
Estonia,France,Paernu,E18-Paernu-102,E18-Paernu-102_7,n,1,29-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6622.37,M. Sheffer,NA
Estonia,France,Paernu,E18-Paernu-102,E18-Paernu-102_8,n,1,29-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6622.37,M. Sheffer,NA
Estonia,France,Paernu,E18-Paernu-102,E18-Paernu-102_9,n,1,29-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6622.37,M. Sheffer,NA
Estonia,France,Paernu,E18-Paernu-102,E18-Paernu-102_10,n,1,29-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6622.37,M. Sheffer,NA
Estonia,France,Paernu,E18-Paernu-102,E18-Paernu-102_11,n,1,29-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6622.37,M. Sheffer,NA
Estonia,France,Paernu,E18-Paernu-102,E18-Paernu-102_12,n,1,29-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6622.37,M. Sheffer,NA
Estonia,France,Paernu,E18-Paernu-102,E18-Paernu-102_13,n,1,29-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6622.37,M. Sheffer,NA
Estonia,France,Paernu,E18-Paernu-102,E18-Paernu-102_14,n,1,29-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6622.37,M. Sheffer,NA
Estonia,France,Paernu,E18-Paernu-102,E18-Paernu-102_15,n,1,29-08-18,28-04-19,0.375,M. Sheffer,28-04-19,0.375,NA,NA,NA,NA,0.63,NA,NA,NA,NA,post,NA,6622.37,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-107,E18-Paernu-107_1,n,1,22-08-18,22-04-19,0.625,M. Sheffer,22-04-19,0.628472222,T. Moeller,0.354,354,J. Balk,0.63,L. Zander,847.39,533.8557,right,post,NA,6360.32,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-107,E18-Paernu-107_2,n,1,22-08-18,22-04-19,0.625,M. Sheffer,22-04-19,0.628472222,T. Moeller,0.306,306,J. Balk,0.63,L. Zander,848.63,534.6369,right,post,NA,6360.32,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-107,E18-Paernu-107_3,n,1,22-08-18,22-04-19,0.625,M. Sheffer,22-04-19,0.628472222,T. Moeller,0.343,343,J. Balk,0.63,L. Zander,832.37,524.3931,right,post,NA,6360.32,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-107,E18-Paernu-107_4,n,1,22-08-18,22-04-19,0.625,M. Sheffer,22-04-19,0.628472222,T. Moeller,0.32,320,J. Balk,0.63,L. Zander,793.59,499.9617,right,post,NA,6360.32,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-107,E18-Paernu-107_5,n,1,22-08-18,22-04-19,0.625,M. Sheffer,22-04-19,0.628472222,T. Moeller,0.311,311,J. Balk,0.63,L. Zander,868.86,547.3818,right,post,NA,6360.32,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-107,E18-Paernu-107_6,n,1,22-08-18,22-04-19,0.625,M. Sheffer,22-04-19,0.628472222,T. Moeller,0.334,334,J. Balk,0.63,L. Zander,860.71,542.2473,right,post,NA,6360.32,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-107,E18-Paernu-107_7,n,1,22-08-18,22-04-19,0.625,M. Sheffer,22-04-19,0.628472222,T. Moeller,0.346,346,J. Balk,0.63,L. Zander,785.13,494.6319,right,post,NA,6360.32,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-107,E18-Paernu-107_8,n,1,22-08-18,22-04-19,0.625,M. Sheffer,22-04-19,0.628472222,T. Moeller,0.309,309,J. Balk,0.63,L. Zander,830.62,523.2906,right,post,NA,6360.32,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-107,E18-Paernu-107_9,n,1,22-08-18,22-04-19,0.625,M. Sheffer,22-04-19,0.628472222,T. Moeller,0.285,285,J. Balk,0.63,L. Zander,839.6,528.948,right,post,NA,6360.32,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-107,E18-Paernu-107_10,n,1,22-08-18,22-04-19,0.625,M. Sheffer,22-04-19,0.628472222,T. Moeller,0.331,331,J. Balk,0.63,L. Zander,808.44,509.3172,right,post,NA,6360.32,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-107,E18-Paernu-107_11,n,1,22-08-18,22-04-19,0.625,M. Sheffer,22-04-19,0.628472222,T. Moeller,0.305,305,J. Balk,0.63,L. Zander,838.86,528.4818,right,post,NA,6360.32,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-107,E18-Paernu-107_12,n,1,22-08-18,22-04-19,0.625,M. Sheffer,22-04-19,0.628472222,T. Moeller,0.309,309,J. Balk,0.63,L. Zander,867.99,546.8337,right,post,NA,6360.32,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-107,E18-Paernu-107_13,n,1,22-08-18,22-04-19,0.625,M. Sheffer,22-04-19,0.628472222,T. Moeller,0.341,341,J. Balk,0.63,L. Zander,867.18,546.3234,right,post,NA,6360.32,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-107,E18-Paernu-107_14,n,1,22-08-18,22-04-19,0.625,M. Sheffer,22-04-19,0.628472222,T. Moeller,0.302,302,J. Balk,0.63,L. Zander,773.51,487.3113,right,post,NA,6360.32,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-107,E18-Paernu-107_15,n,1,22-08-18,22-04-19,0.625,M. Sheffer,22-04-19,0.628472222,T. Moeller,0.319,319,J. Balk,0.63,L. Zander,839.51,528.8913,right,post,NA,6360.32,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-109,E18-Paernu-109_1,n,1,04-08-18,04-04-19,0.625,T. Moeller,04-04-19,0.625,T. Moeller,0.285,285,J. Balk,0.63,M. Sheffer,892.73,562.4199,right,post,NA,6491.99,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-109,E18-Paernu-109_2,n,1,04-08-18,04-04-19,0.625,T. Moeller,04-04-19,0.625,T. Moeller,0.331,331,J. Balk,0.63,M. Sheffer,965.45,608.2335,right,post,NA,6491.99,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-109,E18-Paernu-109_3,n,1,04-08-18,04-04-19,0.625,T. Moeller,04-04-19,0.625,T. Moeller,0.308,308,J. Balk,0.63,M. Sheffer,946.01,595.9863,right,post,NA,6491.99,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-109,E18-Paernu-109_4,n,1,04-08-18,04-04-19,0.625,T. Moeller,04-04-19,0.625,T. Moeller,0.277,277,A. Machnis,1,A. Machnis,566.09,566.09,right,post,NA,6491.99,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-109,E18-Paernu-109_5,n,1,04-08-18,04-04-19,0.625,T. Moeller,04-04-19,0.625,T. Moeller,0.309,309,J. Balk,0.63,M. Sheffer,878.39,553.3857,right,post,NA,6491.99,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-109,E18-Paernu-109_6,n,1,04-08-18,04-04-19,0.625,T. Moeller,04-04-19,0.625,T. Moeller,0.431,431,J. Balk,0.63,M. Sheffer,968.56,610.1928,right,post,NA,6491.99,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-109,E18-Paernu-109_7,n,1,04-08-18,04-04-19,0.625,T. Moeller,04-04-19,0.625,T. Moeller,0.301,301,J. Balk,0.63,M. Sheffer,920.73,580.0599,right,post,NA,6491.99,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-109,E18-Paernu-109_8,n,1,04-08-18,04-04-19,0.625,T. Moeller,04-04-19,0.625,T. Moeller,0.321,321,J. Balk,0.63,M. Sheffer,948.28,597.4164,right,post,NA,6491.99,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-109,E18-Paernu-109_9,n,1,04-08-18,04-04-19,0.625,T. Moeller,04-04-19,0.625,T. Moeller,0.282,282,J. Balk,0.63,M. Sheffer,909.99,573.2937,right,post,NA,6491.99,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-109,E18-Paernu-109_10,n,1,04-08-18,04-04-19,0.625,T. Moeller,04-04-19,0.625,T. Moeller,0.327,327,J. Balk,0.63,M. Sheffer,947.76,597.0888,right,post,NA,6491.99,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-109,E18-Paernu-109_11,n,1,04-08-18,04-04-19,0.625,T. Moeller,04-04-19,0.625,T. Moeller,0.269,269,J. Balk,0.63,M. Sheffer,892.38,562.1994,right,post,NA,6491.99,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-109,E18-Paernu-109_12,n,1,04-08-18,04-04-19,0.625,T. Moeller,04-04-19,0.625,T. Moeller,0.318,318,J. Balk,0.63,M. Sheffer,918.65,578.7495,right,post,NA,6491.99,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-109,E18-Paernu-109_13,n,1,04-08-18,04-04-19,0.625,T. Moeller,04-04-19,0.625,T. Moeller,0.31,310,J. Balk,0.63,M. Sheffer,942.4,593.712,right,post,NA,6491.99,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-109,E18-Paernu-109_14,n,1,04-08-18,04-04-19,0.625,T. Moeller,04-04-19,0.625,T. Moeller,0.299,299,J. Balk,0.63,M. Sheffer,893,562.59,right,post,NA,6491.99,M. Sheffer,NA
France,Estonia,Paernu,E18-Paernu-109,E18-Paernu-109_15,n,1,04-08-18,04-04-19,0.625,T. Moeller,04-04-19,0.625,T. Moeller,0.293,293,J. Balk,0.63,M. Sheffer,963.13,606.7719,right,post,NA,6491.99,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-115,E18-Paernu-115_1,n,1,04-08-18,04-04-19,0.625,M. Sheffer,04-04-19,0.625,T. Moeller,0.322,322,J. Balk,0.63,M. Sheffer,925.46,583.0398,right,post,NA,6157.01,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-115,E18-Paernu-115_2,n,1,04-08-18,04-04-19,0.625,M. Sheffer,04-04-19,0.625,T. Moeller,0.334,334,J. Balk,0.63,M. Sheffer,910.79,573.7977,right,post,NA,6157.01,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-115,E18-Paernu-115_3,n,1,04-08-18,04-04-19,0.625,M. Sheffer,04-04-19,0.625,T. Moeller,0.298,298,J. Balk,0.63,M. Sheffer,842.15,530.5545,right,post,NA,6157.01,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-115,E18-Paernu-115_4,n,1,04-08-18,04-04-19,0.625,M. Sheffer,04-04-19,0.625,T. Moeller,0.333,333,J. Balk,0.63,M. Sheffer,882.89,556.2207,right,post,NA,6157.01,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-115,E18-Paernu-115_5,n,1,04-08-18,04-04-19,0.625,M. Sheffer,04-04-19,0.625,T. Moeller,0.306,306,J. Balk,0.63,M. Sheffer,883.15,556.3845,right,post,NA,6157.01,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-115,E18-Paernu-115_6,n,1,04-08-18,04-04-19,0.625,M. Sheffer,04-04-19,0.625,T. Moeller,0.334,334,J. Balk,0.63,M. Sheffer,941.04,592.8552,right,post,NA,6157.01,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-115,E18-Paernu-115_7,n,1,04-08-18,04-04-19,0.625,M. Sheffer,04-04-19,0.625,T. Moeller,0.314,314,J. Balk,0.63,M. Sheffer,885.52,557.8776,right,post,NA,6157.01,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-115,E18-Paernu-115_8,n,1,04-08-18,04-04-19,0.625,M. Sheffer,04-04-19,0.625,T. Moeller,0.315,315,J. Balk,0.63,M. Sheffer,852.24,536.9112,right,post,NA,6157.01,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-115,E18-Paernu-115_9,n,1,04-08-18,04-04-19,0.625,M. Sheffer,04-04-19,0.625,T. Moeller,0.348,348,J. Balk,0.63,M. Sheffer,935.34,589.2642,right,post,NA,6157.01,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-115,E18-Paernu-115_10,n,1,04-08-18,04-04-19,0.625,M. Sheffer,04-04-19,0.625,T. Moeller,0.316,316,J. Balk,0.63,M. Sheffer,849.76,535.3488,right,post,NA,6157.01,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-115,E18-Paernu-115_11,n,1,04-08-18,04-04-19,0.625,M. Sheffer,04-04-19,0.625,T. Moeller,0.32,320,J. Balk,0.63,M. Sheffer,893.85,563.1255,right,post,NA,6157.01,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-115,E18-Paernu-115_12,n,1,04-08-18,04-04-19,0.625,M. Sheffer,04-04-19,0.625,T. Moeller,0.294,294,J. Balk,0.63,M. Sheffer,872.11,549.4293,right,post,NA,6157.01,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-115,E18-Paernu-115_13,n,1,04-08-18,04-04-19,0.625,M. Sheffer,04-04-19,0.625,T. Moeller,0.323,323,J. Balk,0.63,M. Sheffer,896.29,564.6627,right,post,NA,6157.01,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-115,E18-Paernu-115_14,n,1,04-08-18,04-04-19,0.625,M. Sheffer,04-04-19,0.625,T. Moeller,0.316,316,J. Balk,0.63,M. Sheffer,838.94,528.5322,right,post,NA,6157.01,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-115,E18-Paernu-115_15,n,1,04-08-18,04-04-19,0.625,M. Sheffer,04-04-19,0.625,T. Moeller,0.29,290,J. Balk,0.63,M. Sheffer,877.44,552.7872,right,post,NA,6157.01,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-120,E18-Paernu-120_1,n,1,05-08-18,05-04-19,0.625,J. Balk,05-04-19,0.625,T. Moeller,0.362,362,J. Balk,0.63,M. Sheffer,944.52,595.0476,right,post,NA,5979.43,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-120,E18-Paernu-120_2,n,1,05-08-18,05-04-19,0.625,J. Balk,05-04-19,0.625,T. Moeller,0.359,359,J. Balk,0.63,M. Sheffer,900.2,567.126,right,post,NA,5979.43,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-120,E18-Paernu-120_3,n,1,05-08-18,05-04-19,0.625,J. Balk,05-04-19,0.625,T. Moeller,0.335,335,J. Balk,0.63,M. Sheffer,862.83,543.5829,right,post,NA,5979.43,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-120,E18-Paernu-120_4,n,1,05-08-18,05-04-19,0.625,J. Balk,05-04-19,0.625,T. Moeller,0.369,369,J. Balk,0.63,M. Sheffer,925.72,583.2036,right,post,NA,5979.43,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-120,E18-Paernu-120_5,n,1,05-08-18,05-04-19,0.625,J. Balk,05-04-19,0.625,T. Moeller,0.341,341,J. Balk,0.63,M. Sheffer,839.7,529.011,right,post,NA,5979.43,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-120,E18-Paernu-120_6,n,1,05-08-18,05-04-19,0.625,J. Balk,05-04-19,0.625,T. Moeller,0.35,350,J. Balk,0.63,M. Sheffer,927.45,584.2935,right,post,NA,5979.43,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-120,E18-Paernu-120_7,n,1,05-08-18,05-04-19,0.625,J. Balk,05-04-19,0.625,T. Moeller,0.335,335,J. Balk,0.63,M. Sheffer,873.11,550.0593,right,post,NA,5979.43,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-120,E18-Paernu-120_8,n,1,05-08-18,05-04-19,0.625,J. Balk,05-04-19,0.625,T. Moeller,0.372,372,J. Balk,0.63,M. Sheffer,968.25,609.9975,right,post,NA,5979.43,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-120,E18-Paernu-120_9,n,1,05-08-18,05-04-19,0.625,J. Balk,05-04-19,0.625,T. Moeller,0.346,346,J. Balk,0.63,M. Sheffer,898.25,565.8975,right,post,NA,5979.43,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-120,E18-Paernu-120_10,n,1,05-08-18,05-04-19,0.625,J. Balk,05-04-19,0.625,T. Moeller,0.335,335,J. Balk,0.63,M. Sheffer,910.34,573.5142,right,post,NA,5979.43,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-120,E18-Paernu-120_11,n,1,05-08-18,05-04-19,0.625,J. Balk,05-04-19,0.625,T. Moeller,0.341,341,J. Balk,0.63,M. Sheffer,885.07,557.5941,right,post,NA,5979.43,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-120,E18-Paernu-120_12,n,1,05-08-18,05-04-19,0.625,J. Balk,05-04-19,0.625,T. Moeller,0.354,354,J. Balk,0.63,M. Sheffer,926.07,583.4241,right,post,NA,5979.43,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-120,E18-Paernu-120_13,n,1,05-08-18,05-04-19,0.625,J. Balk,05-04-19,0.625,T. Moeller,0.34,340,J. Balk,0.63,M. Sheffer,886.51,558.5013,right,post,NA,5979.43,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-120,E18-Paernu-120_14,n,1,05-08-18,05-04-19,0.625,J. Balk,05-04-19,0.625,T. Moeller,0.292,292,J. Balk,0.63,M. Sheffer,871.93,549.3159,right,post,NA,5979.43,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-120,E18-Paernu-120_15,n,1,05-08-18,05-04-19,0.625,J. Balk,05-04-19,0.625,T. Moeller,0.325,325,J. Balk,0.63,M. Sheffer,894.36,563.4468,right,post,NA,5979.43,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-120,E18-Paernu-120_1,n,2,16-08-18,16-04-19,0.625,M. Sheffer,16-04-19,0.625,T. Moeller,0.23,230,J. Balk,0.63,A.Machnis,769.85,485.0055,right,post,Monica and Alex measurements differ CHECK,5979.43,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-120,E18-Paernu-120_2,n,2,16-08-18,16-04-19,0.625,M. Sheffer,16-04-19,0.625,T. Moeller,0.244,244,J. Balk,0.63,A.Machnis,834.49,525.7287,right,post,Monica and Alex measurements differ CHECK,5979.43,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-120,E18-Paernu-120_3,n,2,16-08-18,16-04-19,0.625,M. Sheffer,16-04-19,0.625,T. Moeller,0.246,246,J. Balk,0.63,A.Machnis,790.24,497.8512,right,post,Monica and Alex measurements differ CHECK,5979.43,M. Sheffer,NA
Estonia,Estonia,Paernu,E18-Paernu-120,E18-Paernu-120_4,n,2,16-08-18,16-04-19,0.625,M. Sheffer,16-04-19,0.625,T. Moeller,0.267,267,J. Balk,0.63,A.Machnis,776.42,489.1446,right,post,Monica and Alex measurements differ CHECK,5979.43,M. Sheffer,NA
