"","ddradID","altID","population_number","population_name","Country","Treatment","X1Ovi_Egg","X1Ovi_Dead","X1Ovi_Living","X2Ovi_Egg","X2Ovi_Dead","X2Ovi_Living","Pigmentation","LegLength","X1Ovi_LegLength","X2Ovi_LegLength","X1Ovi_mass","X2Ovi_mass","dat_filtered$population_number","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19"
"40.9","SF18-PE-8-photo_trimmed.sorted","SF18-Perry-8-Photo",4,"Perry","France","France",5,1,143,NA,NA,NA,NA,0.14,551.105,551.1047,NA,0.286,4,4.59913055359498,2.99583432033124,-0.769514643065541,2.12792405446966,-0.0712803686935576,-0.0542907840552549,-0.390957425766177,-0.392106095126434,0.0426773858599812,-0.171424283291691,0.110238594234985,-0.128348587889664,0.0567532070544191,-0.0187198583842248,-0.0289197130223509,-0.015239118453229,0.00634027208679406,-0.00652791259955895,5.08402599071857e-08
"1.10","E18-Ik-12-photo_trimmed.sorted","E18-Ikla-12-Photo",39,"Ikla","Estonia","Estonia",0,3,319,NA,NA,NA,0.47,6954.95,NA,NA,0.2968667,NA,39,-5.21535121528933,-0.574859591882229,-1.72215284057436,-0.26851082704828,-0.703577857285508,-0.744641946669647,-0.00111138882190197,0.0326138927800276,0.212874402187545,0.0264216726366949,0.0900453994839537,-0.0477614200754916,-0.0373742640938064,0.0498001044022745,-0.00447178071990011,-0.0107481355044441,0.0116241848438359,0.00168092195019006,-5.67689686221339e-08
"1.11","E18-Ik-14-photo_trimmed.sorted","E18-Ikla-14-Photo",39,"Ikla","Estonia","Estonia",0,0,486,NA,NA,NA,0.52,5351.47,562.1373,NA,0.3538667,NA,39,-5.21535121528933,-0.574859591882229,-1.72215284057436,-0.26851082704828,-0.703577857285508,-0.744641946669647,-0.00111138882190197,0.0326138927800276,0.212874402187545,0.0264216726366949,0.0900453994839537,-0.0477614200754916,-0.0373742640938064,0.0498001044022745,-0.00447178071990011,-0.0107481355044441,0.0116241848438359,0.00168092195019006,-5.67689686221339e-08
"1.12","E18-Ik-18-photo_trimmed.sorted","E18-Ikla-18-Photo",39,"Ikla","Estonia","France",0,1,489,53,31,36,0.36,6201.2,584.8553,NA,0.3368667,NA,39,-5.21535121528933,-0.574859591882229,-1.72215284057436,-0.26851082704828,-0.703577857285508,-0.744641946669647,-0.00111138882190197,0.0326138927800276,0.212874402187545,0.0264216726366949,0.0900453994839537,-0.0477614200754916,-0.0373742640938064,0.0498001044022745,-0.00447178071990011,-0.0107481355044441,0.0116241848438359,0.00168092195019006,-5.67689686221339e-08
"1.13","E18-Ik-19-photo_trimmed.sorted","E18-Ikla-19-Photo",39,"Ikla","Estonia","France",0,14,139,NA,NA,NA,0.83,6665.53,576.9713,NA,0.2916,NA,39,-5.21535121528933,-0.574859591882229,-1.72215284057436,-0.26851082704828,-0.703577857285508,-0.744641946669647,-0.00111138882190197,0.0326138927800276,0.212874402187545,0.0264216726366949,0.0900453994839537,-0.0477614200754916,-0.0373742640938064,0.0498001044022745,-0.00447178071990011,-0.0107481355044441,0.0116241848438359,0.00168092195019006,-5.67689686221339e-08
"1.14","E18-Ik-1-photo_trimmed.sorted","E18-Ikla-1-Photo",39,"Ikla","Estonia","France",0,5,193,13,1,108,0.5,6940.97,585.7707,528.52,0.2836,0.28,39,-5.21535121528933,-0.574859591882229,-1.72215284057436,-0.26851082704828,-0.703577857285508,-0.744641946669647,-0.00111138882190197,0.0326138927800276,0.212874402187545,0.0264216726366949,0.0900453994839537,-0.0477614200754916,-0.0373742640938064,0.0498001044022745,-0.00447178071990011,-0.0107481355044441,0.0116241848438359,0.00168092195019006,-5.67689686221339e-08
"1.15","E18-Ik-2-photo_trimmed.sorted","E18-Ikla-2-Photo",39,"Ikla","Estonia","Estonia",7,0,253,19,2,125,0.64,6117.43,538.8847,604.5087,0.2829333,0.379,39,-5.21535121528933,-0.574859591882229,-1.72215284057436,-0.26851082704828,-0.703577857285508,-0.744641946669647,-0.00111138882190197,0.0326138927800276,0.212874402187545,0.0264216726366949,0.0900453994839537,-0.0477614200754916,-0.0373742640938064,0.0498001044022745,-0.00447178071990011,-0.0107481355044441,0.0116241848438359,0.00168092195019006,-5.67689686221339e-08
"1.16","E18-Ik-4-photo_trimmed.sorted","E18-Ikla-4-Photo",39,"Ikla","Estonia","France",8,0,477,0,2,164,0.29,6521.28,544.6393,543.2267,0.3116,0.3017333,39,-5.21535121528933,-0.574859591882229,-1.72215284057436,-0.26851082704828,-0.703577857285508,-0.744641946669647,-0.00111138882190197,0.0326138927800276,0.212874402187545,0.0264216726366949,0.0900453994839537,-0.0477614200754916,-0.0373742640938064,0.0498001044022745,-0.00447178071990011,-0.0107481355044441,0.0116241848438359,0.00168092195019006,-5.67689686221339e-08
"1.17","E18-Ik-5-photo_trimmed.sorted","E18-Ikla-5-Photo",39,"Ikla","Estonia","Estonia",0,3,280,0,12,178,0.48,7208.97,584.5273,538.762,0.3469333,0.3122667,39,-5.21535121528933,-0.574859591882229,-1.72215284057436,-0.26851082704828,-0.703577857285508,-0.744641946669647,-0.00111138882190197,0.0326138927800276,0.212874402187545,0.0264216726366949,0.0900453994839537,-0.0477614200754916,-0.0373742640938064,0.0498001044022745,-0.00447178071990011,-0.0107481355044441,0.0116241848438359,0.00168092195019006,-5.67689686221339e-08
"1.18","E18-Ik-7-photo_trimmed.sorted","E18-Ikla-7-Photo",39,"Ikla","Estonia","France",0,2,179,NA,NA,NA,0.84,6589.18,597.4473,NA,0.3248667,NA,39,-5.21535121528933,-0.574859591882229,-1.72215284057436,-0.26851082704828,-0.703577857285508,-0.744641946669647,-0.00111138882190197,0.0326138927800276,0.212874402187545,0.0264216726366949,0.0900453994839537,-0.0477614200754916,-0.0373742640938064,0.0498001044022745,-0.00447178071990011,-0.0107481355044441,0.0116241848438359,0.00168092195019006,-5.67689686221339e-08
"1.19","E18-Ik-8-photo_trimmed.sorted","E18-Ikla-8-Photo",39,"Ikla","Estonia","Estonia",4,8,453,7,3,194,0.14,5659.54,527.1327,557.726,0.2994667,0.357,39,-5.21535121528933,-0.574859591882229,-1.72215284057436,-0.26851082704828,-0.703577857285508,-0.744641946669647,-0.00111138882190197,0.0326138927800276,0.212874402187545,0.0264216726366949,0.0900453994839537,-0.0477614200754916,-0.0373742640938064,0.0498001044022745,-0.00447178071990011,-0.0107481355044441,0.0116241848438359,0.00168092195019006,-5.67689686221339e-08
"2.10","E18-Pa-12-photo_trimmed.sorted","E18-Paernu-12-Photo",41,"Paernu","Estonia","France",0,4,151,85,8,0,0.33,5305.15,560.362,NA,0.2878,NA,41,-4.82983956111907,-2.00421215174177,-2.11600457724734,1.08597933692959,-1.21652430460827,0.261477333223198,-0.354868206774709,-0.0514690266039595,-0.0858593590138549,0.145631476978459,-0.0983405512864645,-0.00357459780081325,0.0925401302666672,-0.0188647061883537,-0.0208823309379723,-0.0186954095161632,-0.0207382121656228,0.00389094887907459,5.12958978377639e-08
"2.11","E18-Pa-13-photo_trimmed.sorted","E18-Paernu-13-Photo",41,"Paernu","Estonia","Estonia",0,7,202,0,42,91,0.46,6818.84,477.17,488.4364,0.3055333,0.319,41,-4.82983956111907,-2.00421215174177,-2.11600457724734,1.08597933692959,-1.21652430460827,0.261477333223198,-0.354868206774709,-0.0514690266039595,-0.0858593590138549,0.145631476978459,-0.0983405512864645,-0.00357459780081325,0.0925401302666672,-0.0188647061883537,-0.0208823309379723,-0.0186954095161632,-0.0207382121656228,0.00389094887907459,5.12958978377639e-08
"2.12","E18-Pa-14-photo_trimmed.sorted","E18-Paernu-14-Photo",41,"Paernu","Estonia","France",0,3,121,60,0,0,0.12,6400.92,614.8653,NA,0.3579333,NA,41,-4.82983956111907,-2.00421215174177,-2.11600457724734,1.08597933692959,-1.21652430460827,0.261477333223198,-0.354868206774709,-0.0514690266039595,-0.0858593590138549,0.145631476978459,-0.0983405512864645,-0.00357459780081325,0.0925401302666672,-0.0188647061883537,-0.0208823309379723,-0.0186954095161632,-0.0207382121656228,0.00389094887907459,5.12958978377639e-08
"2.13","E18-Pa-15-photo_trimmed.sorted","E18-Paernu-15-Photo",41,"Paernu","Estonia","France",0,0,224,0,7,148,0.34,6096.14,531.4207,534.0433,0.2824,0.2602,41,-4.82983956111907,-2.00421215174177,-2.11600457724734,1.08597933692959,-1.21652430460827,0.261477333223198,-0.354868206774709,-0.0514690266039595,-0.0858593590138549,0.145631476978459,-0.0983405512864645,-0.00357459780081325,0.0925401302666672,-0.0188647061883537,-0.0208823309379723,-0.0186954095161632,-0.0207382121656228,0.00389094887907459,5.12958978377639e-08
"2.14","E18-Pa-16-photo_trimmed.sorted","E18-Paernu-16-Photo",41,"Paernu","Estonia","France",334,0,0,0,5,100,0.08,5817.01,NA,615.7627,NA,0.377,41,-4.82983956111907,-2.00421215174177,-2.11600457724734,1.08597933692959,-1.21652430460827,0.261477333223198,-0.354868206774709,-0.0514690266039595,-0.0858593590138549,0.145631476978459,-0.0983405512864645,-0.00357459780081325,0.0925401302666672,-0.0188647061883537,-0.0208823309379723,-0.0186954095161632,-0.0207382121656228,0.00389094887907459,5.12958978377639e-08
"2.15","E18-Pa-1-photo_trimmed.sorted","E18-Paernu-1-Photo",41,"Paernu","Estonia","France",318,0,0,4,0,144,0.46,6686.52,NA,483.87,NA,0.26,41,-4.82983956111907,-2.00421215174177,-2.11600457724734,1.08597933692959,-1.21652430460827,0.261477333223198,-0.354868206774709,-0.0514690266039595,-0.0858593590138549,0.145631476978459,-0.0983405512864645,-0.00357459780081325,0.0925401302666672,-0.0188647061883537,-0.0208823309379723,-0.0186954095161632,-0.0207382121656228,0.00389094887907459,5.12958978377639e-08
"2.16","E18-Pa-3-photo_trimmed.sorted","E18-Paernu-3-Photo",41,"Paernu","Estonia","Estonia",0,1,243,11,0,161,0.27,7164.59,567.596,574.6707,0.3579333,0.36,41,-4.82983956111907,-2.00421215174177,-2.11600457724734,1.08597933692959,-1.21652430460827,0.261477333223198,-0.354868206774709,-0.0514690266039595,-0.0858593590138549,0.145631476978459,-0.0983405512864645,-0.00357459780081325,0.0925401302666672,-0.0188647061883537,-0.0208823309379723,-0.0186954095161632,-0.0207382121656228,0.00389094887907459,5.12958978377639e-08
"2.17","E18-Pa-4-photo_trimmed.sorted","E18-Paernu-4-Photo",41,"Paernu","Estonia","France",0,2,449,100,23,0,0.22,6656.66,536.4164,NA,0.2522143,NA,41,-4.82983956111907,-2.00421215174177,-2.11600457724734,1.08597933692959,-1.21652430460827,0.261477333223198,-0.354868206774709,-0.0514690266039595,-0.0858593590138549,0.145631476978459,-0.0983405512864645,-0.00357459780081325,0.0925401302666672,-0.0188647061883537,-0.0208823309379723,-0.0186954095161632,-0.0207382121656228,0.00389094887907459,5.12958978377639e-08
"2.18","E18-Pa-5-photo_trimmed.sorted","E18-Paernu-5-Photo",41,"Paernu","Estonia","France",20,43,100,74,40,295,0.59,6095.39,539.8867,558.17,0.2543333,0.2923333,41,-4.82983956111907,-2.00421215174177,-2.11600457724734,1.08597933692959,-1.21652430460827,0.261477333223198,-0.354868206774709,-0.0514690266039595,-0.0858593590138549,0.145631476978459,-0.0983405512864645,-0.00357459780081325,0.0925401302666672,-0.0188647061883537,-0.0208823309379723,-0.0186954095161632,-0.0207382121656228,0.00389094887907459,5.12958978377639e-08
"2.19","E18-Pa-6-photo_trimmed.sorted","E18-Paernu-6-Photo",41,"Paernu","Estonia","Estonia",0,39,421,80,13,62,0.56,6673.98,544.4627,547.696,0.2644667,0.34,41,-4.82983956111907,-2.00421215174177,-2.11600457724734,1.08597933692959,-1.21652430460827,0.261477333223198,-0.354868206774709,-0.0514690266039595,-0.0858593590138549,0.145631476978459,-0.0983405512864645,-0.00357459780081325,0.0925401302666672,-0.0188647061883537,-0.0208823309379723,-0.0186954095161632,-0.0207382121656228,0.00389094887907459,5.12958978377639e-08
"3.10","E18-PJ-10_trimmed.sorted","E18-Pulgoja-10",40,"Pulgoja","Estonia","France",1,5,338,27,20,53,0.45,6027.43,549.2393,NA,0.2544667,NA,40,-5.1697873435388,-1.31504961444272,-2.27261230800594,0.937418043759456,-1.5355568287598,0.380527871883049,-0.0372582912159864,-0.258546289443451,0.0378514470084058,0.0741968186429863,-0.0544333386715594,0.0428280339729409,0.0220914132382188,-0.0405239936006138,-0.0174006059650476,0.00374910124065335,0.000368526296565407,-0.00340322002263922,8.74130776046918e-08
"3.11","E18-PJ-13_trimmed.sorted","E18-Pulgoja-13",40,"Pulgoja","Estonia","Estonia",0,2,147,0,4,69,0.51,2895.96,573.2133,570.8233,0.3508667,0.3405333,40,-5.1697873435388,-1.31504961444272,-2.27261230800594,0.937418043759456,-1.5355568287598,0.380527871883049,-0.0372582912159864,-0.258546289443451,0.0378514470084058,0.0741968186429863,-0.0544333386715594,0.0428280339729409,0.0220914132382188,-0.0405239936006138,-0.0174006059650476,0.00374910124065335,0.000368526296565407,-0.00340322002263922,8.74130776046918e-08
"3.12","E18-PJ-14_trimmed.sorted","E18-Pulgoja-14",40,"Pulgoja","Estonia","France",0,3,93,0,6,114,0.28,4964.43,547.03,512.6807,0.2504667,0.2329333,40,-5.1697873435388,-1.31504961444272,-2.27261230800594,0.937418043759456,-1.5355568287598,0.380527871883049,-0.0372582912159864,-0.258546289443451,0.0378514470084058,0.0741968186429863,-0.0544333386715594,0.0428280339729409,0.0220914132382188,-0.0405239936006138,-0.0174006059650476,0.00374910124065335,0.000368526296565407,-0.00340322002263922,8.74130776046918e-08
"3.13","E18-PJ-16_trimmed.sorted","E18-Pulgoja-16",40,"Pulgoja","Estonia","France",0,0,133,68,9,1,0.5,4213.08,546.594,NA,0.2448667,0.23,40,-5.1697873435388,-1.31504961444272,-2.27261230800594,0.937418043759456,-1.5355568287598,0.380527871883049,-0.0372582912159864,-0.258546289443451,0.0378514470084058,0.0741968186429863,-0.0544333386715594,0.0428280339729409,0.0220914132382188,-0.0405239936006138,-0.0174006059650476,0.00374910124065335,0.000368526296565407,-0.00340322002263922,8.74130776046918e-08
"3.14","E18-PJ-18_trimmed.sorted","E18-Pulgoja-18",40,"Pulgoja","Estonia","France",0,24,190,2,3,132,0.27,5766.8,583.554,577.3553,0.2913333,0.3088,40,-5.1697873435388,-1.31504961444272,-2.27261230800594,0.937418043759456,-1.5355568287598,0.380527871883049,-0.0372582912159864,-0.258546289443451,0.0378514470084058,0.0741968186429863,-0.0544333386715594,0.0428280339729409,0.0220914132382188,-0.0405239936006138,-0.0174006059650476,0.00374910124065335,0.000368526296565407,-0.00340322002263922,8.74130776046918e-08
"3.15","E18-PJ-3_trimmed.sorted","E18-Pulgoja-3",40,"Pulgoja","Estonia","Estonia",108,3,0,NA,NA,NA,0.75,6382.91,NA,NA,NA,NA,40,-5.1697873435388,-1.31504961444272,-2.27261230800594,0.937418043759456,-1.5355568287598,0.380527871883049,-0.0372582912159864,-0.258546289443451,0.0378514470084058,0.0741968186429863,-0.0544333386715594,0.0428280339729409,0.0220914132382188,-0.0405239936006138,-0.0174006059650476,0.00374910124065335,0.000368526296565407,-0.00340322002263922,8.74130776046918e-08
"3.16","E18-PJ-4_trimmed.sorted","E18-Pulgoja-4",40,"Pulgoja","Estonia","France",1,2,261,1,4,142,0.69,6255.81,577.6813,523.812,0.2987333,0.2494,40,-5.1697873435388,-1.31504961444272,-2.27261230800594,0.937418043759456,-1.5355568287598,0.380527871883049,-0.0372582912159864,-0.258546289443451,0.0378514470084058,0.0741968186429863,-0.0544333386715594,0.0428280339729409,0.0220914132382188,-0.0405239936006138,-0.0174006059650476,0.00374910124065335,0.000368526296565407,-0.00340322002263922,8.74130776046918e-08
"3.17","E18-PJ-6_trimmed.sorted","E18-Pulgoja-6",40,"Pulgoja","Estonia","France",0,51,254,1,0,140,0.38,6930.47,555.4507,554.414,0.2990667,0.3227333,40,-5.1697873435388,-1.31504961444272,-2.27261230800594,0.937418043759456,-1.5355568287598,0.380527871883049,-0.0372582912159864,-0.258546289443451,0.0378514470084058,0.0741968186429863,-0.0544333386715594,0.0428280339729409,0.0220914132382188,-0.0405239936006138,-0.0174006059650476,0.00374910124065335,0.000368526296565407,-0.00340322002263922,8.74130776046918e-08
"3.18","E18-PJ-7_trimmed.sorted","E18-Pulgoja-7",40,"Pulgoja","Estonia","Estonia",1,5,115,12,35,24,0.48,2972.6,581.9373,574.57,0.3139333,0.343,40,-5.1697873435388,-1.31504961444272,-2.27261230800594,0.937418043759456,-1.5355568287598,0.380527871883049,-0.0372582912159864,-0.258546289443451,0.0378514470084058,0.0741968186429863,-0.0544333386715594,0.0428280339729409,0.0220914132382188,-0.0405239936006138,-0.0174006059650476,0.00374910124065335,0.000368526296565407,-0.00340322002263922,8.74130776046918e-08
"3.19","E18-PJ-9_trimmed.sorted","E18-Pulgoja-9",40,"Pulgoja","Estonia","France",0,6,164,8,112,7,0.63,6142.07,592.5587,NA,0.2989333,NA,40,-5.1697873435388,-1.31504961444272,-2.27261230800594,0.937418043759456,-1.5355568287598,0.380527871883049,-0.0372582912159864,-0.258546289443451,0.0378514470084058,0.0741968186429863,-0.0544333386715594,0.0428280339729409,0.0220914132382188,-0.0405239936006138,-0.0174006059650476,0.00374910124065335,0.000368526296565407,-0.00340322002263922,8.74130776046918e-08
"4.10","FrBuCB01_trimmed.sorted","FrBuCB01",7,"Chalon Sur Saone","France","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2.90659014184975,-1.24759436833923,0.413042078035739,0.0646703052796893,-0.580064296820249,0.622427380877767,-0.447548834276453,0.231057419288141,0.134192388225737,-0.0858124351064227,-0.0364492117996628,-0.23187357853465,-0.0708504882020259,0.0386388996442049,0.0461601353967387,0.00078723691637151,0.00635421007532113,-0.00511921866148514,-2.24059430027083e-09
"4.11","FrBuCB03_trimmed.sorted","FrBuCB03",7,"Chalon Sur Saone","France","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2.90659014184975,-1.24759436833923,0.413042078035739,0.0646703052796893,-0.580064296820249,0.622427380877767,-0.447548834276453,0.231057419288141,0.134192388225737,-0.0858124351064227,-0.0364492117996628,-0.23187357853465,-0.0708504882020259,0.0386388996442049,0.0461601353967387,0.00078723691637151,0.00635421007532113,-0.00511921866148514,-2.24059430027083e-09
"4.12","FrBuCB04_trimmed.sorted","FrBuCB04",7,"Chalon Sur Saone","France","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2.90659014184975,-1.24759436833923,0.413042078035739,0.0646703052796893,-0.580064296820249,0.622427380877767,-0.447548834276453,0.231057419288141,0.134192388225737,-0.0858124351064227,-0.0364492117996628,-0.23187357853465,-0.0708504882020259,0.0386388996442049,0.0461601353967387,0.00078723691637151,0.00635421007532113,-0.00511921866148514,-2.24059430027083e-09
"4.13","FrBuCB05_trimmed.sorted","FrBuCB05",7,"Chalon Sur Saone","France","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2.90659014184975,-1.24759436833923,0.413042078035739,0.0646703052796893,-0.580064296820249,0.622427380877767,-0.447548834276453,0.231057419288141,0.134192388225737,-0.0858124351064227,-0.0364492117996628,-0.23187357853465,-0.0708504882020259,0.0386388996442049,0.0461601353967387,0.00078723691637151,0.00635421007532113,-0.00511921866148514,-2.24059430027083e-09
"4.14","FrBuCB06_trimmed.sorted","FrBuCB06",7,"Chalon Sur Saone","France","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2.90659014184975,-1.24759436833923,0.413042078035739,0.0646703052796893,-0.580064296820249,0.622427380877767,-0.447548834276453,0.231057419288141,0.134192388225737,-0.0858124351064227,-0.0364492117996628,-0.23187357853465,-0.0708504882020259,0.0386388996442049,0.0461601353967387,0.00078723691637151,0.00635421007532113,-0.00511921866148514,-2.24059430027083e-09
"4.15","FrBuCB07_trimmed.sorted","FrBuCB07",7,"Chalon Sur Saone","France","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2.90659014184975,-1.24759436833923,0.413042078035739,0.0646703052796893,-0.580064296820249,0.622427380877767,-0.447548834276453,0.231057419288141,0.134192388225737,-0.0858124351064227,-0.0364492117996628,-0.23187357853465,-0.0708504882020259,0.0386388996442049,0.0461601353967387,0.00078723691637151,0.00635421007532113,-0.00511921866148514,-2.24059430027083e-09
"4.16","FrBuCB08_trimmed.sorted","FrBuCB08",7,"Chalon Sur Saone","France","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2.90659014184975,-1.24759436833923,0.413042078035739,0.0646703052796893,-0.580064296820249,0.622427380877767,-0.447548834276453,0.231057419288141,0.134192388225737,-0.0858124351064227,-0.0364492117996628,-0.23187357853465,-0.0708504882020259,0.0386388996442049,0.0461601353967387,0.00078723691637151,0.00635421007532113,-0.00511921866148514,-2.24059430027083e-09
"4.17","FrBuCB09_trimmed.sorted","FrBuCB09",7,"Chalon Sur Saone","France","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2.90659014184975,-1.24759436833923,0.413042078035739,0.0646703052796893,-0.580064296820249,0.622427380877767,-0.447548834276453,0.231057419288141,0.134192388225737,-0.0858124351064227,-0.0364492117996628,-0.23187357853465,-0.0708504882020259,0.0386388996442049,0.0461601353967387,0.00078723691637151,0.00635421007532113,-0.00511921866148514,-2.24059430027083e-09
